SpecID	MetaRelAbund	muDisp	sigmaDisp	trait	CNDD	LocalAbund	Kcon10	Kcon50
333	0.00187301	3.68888	0	0.359535	1	0	0	0
334	0.00122975	3.68888	0	0.849167	1	0	0	0
335	0.000808814	3.68888	0	0.320144	1	0	0	0
336	0.00290185	3.68888	0	0.326941	1	0	0	0
337	0.00123913	3.68888	0	0.742638	1	0	0	0
338	0.00033479	3.68888	0	0.588889	1	0	0	0
339	0.000656574	3.68888	0	0.805053	1	0	0	0
340	0.00166864	3.68888	0	0.978254	1	0	0	0
341	0.000663761	3.68888	0	0.23911	1	0	0	0
342	0.000452808	3.68888	0	0.497022	1	0	0	0
343	0.000826689	3.68888	0	0.962846	1	0	0	0
344	0.000940418	3.68888	0	0.729262	1	0	0	0
345	0.00296282	3.68888	0	0.77297	1	0	0	0
346	0.00289131	3.68888	0	0.242422	1	0	0	0
347	0.000845789	3.68888	0	0.598669	1	0	0	0
348	0.0024013	3.68888	0	0.475722	1	0	0	0
349	0.000729799	3.68888	0	0.468152	1	0	0	0
350	0.000793842	3.68888	0	0.167521	1	0	0	0
351	0.00306449	3.68888	0	0.576356	1	0	0	0
352	0.000702119	3.68888	0	0.800411	1	0	0	0
353	0.00192919	3.68888	0	0.171426	1	0	0	0
354	0.00092894	3.68888	0	0.819213	1	0	0	0
355	0.00140456	3.68888	0	0.593966	1	0	0	0
356	0.0026459	3.68888	0	0.279042	1	0	0	0
357	0.00143283	3.68888	0	0.657615	1	0	0	0
358	0.00686886	3.68888	0	0.371286	1	0	0	0
359	0.000894136	3.68888	0	0.9681	1	0	0	0
360	0.000461618	3.68888	0	0.427048	1	0	0	0
361	0.000859244	3.68888	0	0.56814	1	0	0	0
362	0.00216197	3.68888	0	0.364246	1	0	0	0
363	0.00259456	3.68888	0	0.634367	1	0	0	0
364	0.000747341	3.68888	0	0.0181669	1	0	0	0
365	0.00100155	3.68888	0	0.571462	1	0	0	0
366	0.00307559	3.68888	0	0.364569	1	0	0	0
367	0.00240823	3.68888	0	0.361939	1	0	0	0
368	0.00160446	3.68888	0	0.372767	1	0	0	0
369	0.000966009	3.68888	0	0.561454	1	0	0	0
370	0.00215331	3.68888	0	0.785962	1	0	0	0
371	0.00101417	3.68888	0	0.595204	1	0	0	0
372	0.000779317	3.68888	0	0.30486	1	0	0	0
373	0.00129266	3.68888	0	0.866189	1	0	0	0
374	0.00092657	3.68888	0	0.922005	1	0	0	0
375	0.000953682	3.68888	0	0.115434	1	0	0	0
376	0.0023878	3.68888	0	0.140183	1	0	0	0
377	0.00188996	3.68888	0	0.704132	1	0	0	0
378	0.00275025	3.68888	0	0.595928	1	0	0	0
379	0.00120644	3.68888	0	0.842982	1	0	0	0
380	0.00170834	3.68888	0	0.938618	1	0	0	0
381	0.00119781	3.68888	0	0.293135	1	0	0	0
382	0.00118772	3.68888	0	0.316749	1	0	0	0
383	0.00173695	3.68888	0	0.848455	1	0	0	0
384	0.00363444	3.68888	0	0.501631	1	0	0	0
385	0.00102116	3.68888	0	0.719453	1	0	0	0
386	0.00485087	3.68888	0	0.398878	1	0	0	0
387	0.00113489	3.68888	0	0.216001	1	0	0	0
388	0.000992488	3.68888	0	0.598305	1	0	0	0
389	0.000206117	3.68888	0	0.574358	1	0	0	0
390	0.00215114	3.68888	0	0.530251	1	0	0	0
391	0.000518066	3.68888	0	0.933729	1	0	0	0
392	0.00159182	3.68888	0	0.255019	1	0	0	0
393	0.000557796	3.68888	0	0.725687	1	0	0	0
394	0.00141875	3.68888	0	0.388417	1	0	0	0
395	0.0101655	3.68888	0	0.375244	1	0	0	0
396	0.000346002	3.68888	0	0.447408	1	0	0	0
397	0.00286105	3.68888	0	0.352477	1	0	0	0
398	0.0048057	3.68888	0	0.0458165	1	0	0	0
399	0.000155714	3.68888	0	0.0566977	1	0	0	0
400	0.00293589	3.68888	0	0.993632	1	0	0	0
401	0.000942882	3.68888	0	0.774097	1	0	0	0
402	0.00172794	3.68888	0	0.549643	1	0	0	0
403	0.000201389	3.68888	0	0.334771	1	0	0	0
404	0.00228168	3.68888	0	0.873207	1	0	0	0
405	0.000278859	3.68888	0	0.278589	1	0	0	0
406	0.00079767	3.68888	0	0.519431	1	0	0	0
407	0.00116477	3.68888	0	0.0388144	1	0	0	0
408	0.000921758	3.68888	0	0.26469	1	0	0	0
409	0.00359021	3.68888	0	0.292442	1	0	0	0
410	0.00149016	3.68888	0	0.939692	1	0	0	0
411	0.00194209	3.68888	0	0.518342	1	0	0	0
412	0.0017555	3.68888	0	0.962076	1	0	0	0
413	0.000753809	3.68888	0	0.0812501	1	0	0	0
414	0.000656864	3.68888	0	0.932226	1	0	0	0
415	0.000137978	3.68888	0	0.798918	1	0	0	0
416	0.000485604	3.68888	0	0.943847	1	0	0	0
417	0.00135475	3.68888	0	0.930771	1	0	0	0
418	0.00167973	3.68888	0	0.0889601	1	0	0	0
419	0.000761396	3.68888	0	0.855351	1	0	0	0
420	0.00176985	3.68888	0	0.195686	1	0	0	0
421	0.000287113	3.68888	0	0.110869	1	0	0	0
422	0.00118675	3.68888	0	0.750804	1	0	0	0
423	0.00376629	3.68888	0	0.81451	1	0	0	0
424	0.00144371	3.68888	0	0.633352	1	0	0	0
425	0.000587936	3.68888	0	0.662445	1	0	0	0
426	0.0030111	3.68888	0	0.748951	1	0	0	0
427	0.00272789	3.68888	0	0.854916	1	0	0	0
428	0.00118006	3.68888	0	0.517359	1	0	0	0
429	0.00329386	3.68888	0	0.742368	1	0	0	0
430	0.00165721	3.68888	0	0.546376	1	0	0	0
431	0.00301193	3.68888	0	0.625533	1	0	0	0
432	0.000934605	3.68888	0	0.236784	1	0	0	0
433	0.00486609	3.68888	0	0.726455	1	0	0	0
434	0.00216718	3.68888	0	0.127112	1	0	0	0
435	0.00380149	3.68888	0	0.176925	1	0	0	0
436	0.000959842	3.68888	0	0.196879	1	0	0	0
437	0.00179292	3.68888	0	0.246781	1	0	0	0
438	0.00271682	3.68888	0	0.388285	1	0	0	0
439	0.00309774	3.68888	0	0.718562	1	0	0	0
440	0.00328482	3.68888	0	0.862921	1	0	0	0
441	0.00108123	3.68888	0	0.601786	1	0	0	0
442	0.00155378	3.68888	0	0.244503	1	0	0	0
443	0.00381436	3.68888	0	0.458518	1	0	0	0
444	0.000703498	3.68888	0	0.297831	1	0	0	0
445	0.00209687	3.68888	0	0.30609	1	0	0	0
446	0.00182506	3.68888	0	0.536883	1	0	0	0
447	0.000823022	3.68888	0	0.42172	1	0	0	0
448	0.00195341	3.68888	0	0.788322	1	0	0	0
449	0.00155271	3.68888	0	0.513482	1	0	0	0
450	0.000679833	3.68888	0	0.802767	1	0	0	0
451	0.000564058	3.68888	0	0.604969	1	0	0	0
452	0.000765593	3.68888	0	0.0946324	1	0	0	0
453	0.000656012	3.68888	0	0.985042	1	0	0	0
454	0.000926418	3.68888	0	0.0191787	1	0	0	0
455	0.00127085	3.68888	0	0.265644	1	0	0	0
456	0.00295906	3.68888	0	0.869224	1	0	0	0
457	0.000859491	3.68888	0	0.342566	1	2500	299.509	6911.2
458	0.00368057	3.68888	0	0.998085	1	0	0	0
459	0.000935337	3.68888	0	0.803531	1	0	0	0
460	0.00103091	3.68888	0	0.294532	1	0	0	0
461	0.00128542	3.68888	0	0.322666	1	0	0	0
462	0.002206	3.68888	0	0.630956	1	0	0	0
463	0.00647564	3.68888	0	0.664174	1	0	0	0
464	0.002713	3.68888	0	0.587694	1	0	0	0
465	0.00317033	3.68888	0	0.93407	1	0	0	0
466	0.000757539	3.68888	0	0.294761	1	0	0	0
467	0.00074482	3.68888	0	0.243332	1	0	0	0
468	0.00381085	3.68888	0	0.377303	1	0	0	0
469	0.000439511	3.68888	0	0.0168514	1	0	0	0
470	0.00151088	3.68888	0	0.954779	1	0	0	0
471	0.000344467	3.68888	0	0.343077	1	0	0	0
472	0.00105361	3.68888	0	0.291505	1	0	0	0
473	0.00350095	3.68888	0	0.903685	1	0	0	0
474	0.00140107	3.68888	0	0.0442237	1	0	0	0
475	0.00443725	3.68888	0	0.170464	1	0	0	0
476	0.00260792	3.68888	0	0.652652	1	0	0	0
477	0.000503105	3.68888	0	0.510021	1	0	0	0
478	0.000620202	3.68888	0	0.689913	1	0	0	0
479	0.000655262	3.68888	0	0.771059	1	0	0	0
480	0.00067249	3.68888	0	0.64234	1	0	0	0
481	0.000947882	3.68888	0	0.833298	1	0	0	0
482	0.00092645	3.68888	0	0.928758	1	0	0	0
483	0.000269236	3.68888	0	0.187738	1	0	0	0
484	0.00256984	3.68888	0	0.591648	1	0	0	0
485	0.00157455	3.68888	0	0.897689	1	0	0	0
486	0.00231578	3.68888	0	0.393288	1	0	0	0
487	0.00184906	3.68888	0	0.0850586	1	0	0	0
488	0.000330685	3.68888	0	0.594595	1	0	0	0
489	0.0015949	3.68888	0	0.72605	1	0	0	0
490	0.00205922	3.68888	0	0.460762	1	0	0	0
491	0.000491038	3.68888	0	0.0253623	1	0	0	0
